FilePath,Classe
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_5.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_1.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_14.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_PM05_01_soundscape_20191005T193002Z_resampled_0.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_16.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_3.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_7.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_8.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_resampled_15.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_4.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_resampled_14.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_5.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_9.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_6.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_2.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_17.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_PM05_01_soundscape_20191005T193002Z_resampled_1.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_6.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_13.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_18.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_2.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_1.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_resampled_10.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI05_01_soundscape_20181218T211300Z_resampled_8.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI05_01_soundscape_20181218T211300Z_resampled_9.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_0.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_resampled_11.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_3.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_19.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_12.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_7.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_5.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_10.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_GR01_01_soundscape_20190131T101235Z_resampled_8.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_1.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI05_01_soundscape_20181218T211300Z_resampled_18.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_resampled_13.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_2.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK01_04_soundscape_20200411T021250Z_resampled_1.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK01_04_soundscape_20200411T021250Z_resampled_0.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_resampled_12.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_FK03_01_soundscape_20190324T000934Z_resampled_3.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI05_01_soundscape_20181218T211300Z_resampled_19.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_HI01_01_soundscape_20181130T170941Z_resampled_0.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_GR01_01_soundscape_20190131T101235Z_resampled_9.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_MB02_01_soundscape_20190407T061831Z_resampled_11.png,Soundscape
Spettrogrammi/Non-Target/Soundscape/SanctSound_CI03_04_soundscape_20200821T1114528Z_resampled_4.png,Soundscape
Spettrogrammi/Non-Target/Leopard Seal/6608400T_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400T_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400N_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400T_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400N_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400I_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-HDT_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400I_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-HDT_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_8.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_9.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-HDT_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/66084013_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_12.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/66084013_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400R_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_11.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_10.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/66084013_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400R_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400Z_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_8.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_9.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400Z_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400J_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_4.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_5.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_7.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400P_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_6.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_3.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_4.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_5.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-0-Low-Descending_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-0-Low-Descending_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_7.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_6.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-0-Low-Descending_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-L_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_11.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/66084010_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_10.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_3.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400Q_resampled_2.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400Q_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-L_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-Seal-2_resampled_12.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/Leopard-seal-uw-FM-L_resampled_0.png,Leopard Seal
Spettrogrammi/Non-Target/Leopard Seal/6608400Q_resampled_1.png,Leopard Seal
Spettrogrammi/Non-Target/False Killer Whale/6102101B_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300S_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300F_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300I_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003004_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102100Q_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023015_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/9500300A_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003003_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300A_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102100Y_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102100W_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61021019_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300Z_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003002_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023002_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/Pseudorca_crassidens_Whistle-1_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300U_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102301I_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102100X_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023002_resampled_1.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102101C_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61021011_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300R_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023005_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300H_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003005_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102301A_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102100P_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/9500300B_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300X_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023016_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102301D_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/9500300B_resampled_1.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/Pseudorca_crassidens_WhistleTrain-1_resampled_4.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102101F_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023019_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300W_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/Pseudorca_crassidens_WhistleTrain-1_resampled_1.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003008_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102101T_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300P_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102101A_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/Pseudorca_crassidens_WhistleTrain-1_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102101N_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/Pseudorca_crassidens_WhistleTrain-1_resampled_2.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/Pseudorca_crassidens_WhistleTrain-1_resampled_3.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023008_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300J_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003007_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003009_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300D_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023006_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102101U_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61021012_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023010_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102301B_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023009_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003006_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/95003001_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102301E_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102100T_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023001_resampled_1.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102301J_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300V_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023018_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/61023001_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/False Killer Whale/6102300C_resampled_0.png,False Killer Whale
Spettrogrammi/Non-Target/Killer Whale/64020001_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/SanctSound_OC03_02_killerwhale_20191128T091339Z_resampled_1.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/76d2ae6f-616f-4ef1-91a8-d797cbf7cd36_resampled_1.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orca-Hunting-Clicks-2_resampled_12.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Oror-Multisound-AWI-Van-Opzeeland-01-killer-clip_resampled_7.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/e60488c2-30fb-414b-bc9f-ee16f886a897_resampled_3.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/SanctSound_MB01_05_killerwhale_20200423T164427Z_resampled_1.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/9750000S_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/9750300N_resampled_3.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/d708efda-0bef-4399-b256-b5346836405c_resampled_10.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_32.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_26.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_27.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_33.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/d708efda-0bef-4399-b256-b5346836405c_resampled_11.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/9750000S_resampled_1.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/9750300N_resampled_2.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/SanctSound_MB01_05_killerwhale_20200423T164427Z_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/e60488c2-30fb-414b-bc9f-ee16f886a897_resampled_2.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Oror-Multisound-AWI-Van-Opzeeland-01-killer-clip_resampled_6.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orca-Hunting-Clicks-2_resampled_13.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/76d2ae6f-616f-4ef1-91a8-d797cbf7cd36_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/SanctSound_OC03_02_killerwhale_20191128T091339Z_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/SanctSound_OC03_02_killerwhale_20191128T091339Z_resampled_2.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/76d2ae6f-616f-4ef1-91a8-d797cbf7cd36_resampled_2.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orca-Hunting-Clicks-2_resampled_11.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Oror-Multisound-AWI-Van-Opzeeland-01-killer-clip_resampled_4.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/e60488c2-30fb-414b-bc9f-ee16f886a897_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/9750300N_resampled_0.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_19.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/d708efda-0bef-4399-b256-b5346836405c_resampled_13.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_25.png,Killer Whale
Spettrogrammi/Non-Target/Killer Whale/Orcas-Hunting-and-Chattering-1_resampled_31.png,Killer Whale
