FilePath,Classe,File,Set
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z_resampled_1.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_113.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019017_resampled_4.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019017,train
Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276_resampled_59.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276,train
Spettrogrammi/Non-Target/Humpback Whale/6301901B_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901B,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_107.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019010_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019010,train
Spettrogrammi/Non-Target/Humpback Whale/6301901E_resampled_4.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901E,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_68.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_127.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/6301901T_resampled_27.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901T,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_40.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_194.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_180.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_54.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_133.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/6301901T_resampled_33.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901T,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_311.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_305.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z_resampled_4.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_463.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/55113002_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/55113002,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_157.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_83.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_339.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_97.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_143.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_446.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_320.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_334.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_452.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_166.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/9220100F_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/9220100F,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_172.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_308.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z_resampled_9.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z,train
Spettrogrammi/Non-Target/Humpback Whale/9220100S_resampled_1.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/9220100S,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_199.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_59.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/6301901T_resampled_16.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901T,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_116.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_71.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_65.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_102.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_122.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z_resampled_13.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z,train
Spettrogrammi/Non-Target/Humpback Whale/6301901E_resampled_9.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901E,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_136.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019017_resampled_9.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019017,train
Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276_resampled_54.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276,train
Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276_resampled_40.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z_resampled_17.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z,train
Spettrogrammi/Non-Target/Humpback Whale/5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c_resampled_2.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_16.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/6301901U_resampled_4.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901U,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z_resampled_4.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_254.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_240.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/akhumphi1x_resampled_8.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/akhumphi1x,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_268.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/55113007_resampled_1.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/55113007,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_OC03_02_humpbackwhale_20191104T151853Z_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_OC03_02_humpbackwhale_20191104T151853Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_37.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_297.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/cde82ded-68b8-4c67-b6c3-9ab190908357_resampled_19.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/cde82ded-68b8-4c67-b6c3-9ab190908357,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_283.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_23.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_CI05_04_humpbackwhale_20191227T124223Z_resampled_17.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_CI05_04_humpbackwhale_20191227T124223Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_CI05_04_humpbackwhale_20191227T124223Z_resampled_16.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_CI05_04_humpbackwhale_20191227T124223Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_282.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/cde82ded-68b8-4c67-b6c3-9ab190908357_resampled_18.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/cde82ded-68b8-4c67-b6c3-9ab190908357,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_22.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_36.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_296.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_OC03_02_humpbackwhale_20191104T151853Z_resampled_1.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_OC03_02_humpbackwhale_20191104T151853Z,train
Spettrogrammi/Non-Target/Humpback Whale/55113007_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/55113007,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_269.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/akhumphi1x_resampled_9.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/akhumphi1x,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_241.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_255.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z_resampled_5.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_17.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c_resampled_3.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c,train
Spettrogrammi/Non-Target/Humpback Whale/63019012_resampled_4.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019012,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z_resampled_16.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z,train
Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276_resampled_41.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276,train
Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276_resampled_55.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/f7af47fb-4601-4fa3-9274-41be41b93276,train
Spettrogrammi/Non-Target/Humpback Whale/63019017_resampled_8.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019017,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z_resampled_12.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB03_01_humpbackwhale_20190513T191247Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_137.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/6301901E_resampled_8.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901E,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_123.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_64.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_103.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/63019016_resampled_117.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/63019016,train
Spettrogrammi/Non-Target/Humpback Whale/6301901T_resampled_17.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6301901T,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_70.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_58.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/9220100S_resampled_0.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/9220100S,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_198.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_309.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/6304300M_resampled_2.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/6304300M,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_173.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z_resampled_8.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z,train
Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z_resampled_167.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/SanctSound_MB01_01_humpbackwhale_20181118T115929Z,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_335.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_453.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_447.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_321.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_451.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_337.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f_resampled_99.png,Humpback Whale,Spettrogrammi/Non-Target/Humpback Whale/65381587-aedd-449b-8f4c-7f8bb553be4f,train
